Term	ID	es	nes	pval	sidak	fdr	geneset_size	leading_edge	propagated_edge
MET receptor recycling	R-HSA-8875656	0.3141304347825974	0.2153010571656218	0.829532605455555	1.0	1.0	5	ENSG00000177885,ENSG00000105976,ENSG00000019991,ENSG00000167193	ENSG00000019991,ENSG00000168118,ENSG00000165527,ENSG00000177885,ENSG00000099942,ENSG00000109458,ENSG00000167193,ENSG00000105976,ENSG00000125447
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	R-HSA-193368	0.3523015585356959	0.2091139354398355	0.834359296284237	1.0	1.0	8	ENSG00000180432,ENSG00000187134,ENSG00000167910,ENSG00000073734,ENSG00000140396,ENSG00000172817,ENSG00000084676	ENSG00000084676,ENSG00000242110,ENSG00000122787,ENSG00000196139,ENSG00000172817,ENSG00000168306,ENSG00000135929,ENSG00000101473,ENSG00000180432,ENSG00000012504,ENSG00000186350,ENSG00000167910,ENSG00000133835,ENSG00000198610,ENSG00000187134,ENSG00000073734,ENSG00000136881,ENSG00000151632,ENSG00000140396,ENSG00000116171,ENSG00000140284,ENSG00000083807
Negative regulation of FGFR4 signaling	R-HSA-5654733	0.33742022909421665	0.20905695035757732	0.8344037807393492	1.0	1.0	17	ENSG00000102882,ENSG00000179295	ENSG00000134962,ENSG00000170315,ENSG00000162344,ENSG00000177885,ENSG00000179295,ENSG00000102882,ENSG00000158815,ENSG00000075388,ENSG00000100030,ENSG00000221983,ENSG00000113578,ENSG00000107831,ENSG00000110395,ENSG00000160867,ENSG00000102678,ENSG00000150991,ENSG00000196468,ENSG00000143947,ENSG00000156427,ENSG00000111241,ENSG00000078579,ENSG00000118972,ENSG00000166225
Cross-presentation of particulate exogenous antigens (phagosomes)	R-HSA-1236973	0.33717571872295415	0.20496956284245124	0.8375959054656457	1.0	1.0	6	ENSG00000100365,ENSG00000158517	ENSG00000051523,ENSG00000165168,ENSG00000116701,ENSG00000158517,ENSG00000138448,ENSG00000100365,ENSG00000135218
Activation of RAC1	R-HSA-428540	-0.20763100797383488	-0.20198184699924096	0.8399309156973411	1.0	1.0	6	ENSG00000136238,ENSG00000101349	ENSG00000136238,ENSG00000145147,ENSG00000101349,ENSG00000158092,ENSG00000130669,ENSG00000169855,ENSG00000180370,ENSG00000100485,ENSG00000077264,ENSG00000115904,ENSG00000149269,ENSG00000137843
Nonhomologous End-Joining (NHEJ)	R-HSA-5693571	0.3377336086287245	0.20062440805943396	0.8409922712252218	1.0	1.0	20	ENSG00000128731,ENSG00000149311	ENSG00000197061,ENSG00000012048,ENSG00000149311,ENSG00000105229,ENSG00000158373,ENSG00000187736,ENSG00000079246,ENSG00000275126,ENSG00000270276,ENSG00000168148,ENSG00000270882,ENSG00000275713,ENSG00000080345,ENSG00000166169,ENSG00000158019,ENSG00000277157,ENSG00000273802,ENSG00000185515,ENSG00000184678,ENSG00000197837,ENSG00000163322,ENSG00000276410,ENSG00000278637,ENSG00000273542,ENSG00000274290,ENSG00000163961,ENSG00000146047,ENSG00000124635,ENSG00000174405,ENSG00000137337,ENSG00000109685,ENSG00000185130,ENSG00000152422,ENSG00000177889,ENSG00000274641,ENSG00000020922,ENSG00000067369,ENSG00000273703,ENSG00000278588,ENSG00000113522,ENSG00000277224,ENSG00000278705,ENSG00000112130,ENSG00000233822,ENSG00000188486,ENSG00000122678,ENSG00000197238,ENSG00000276180,ENSG00000197903,ENSG00000158406,ENSG00000180596,ENSG00000276966,ENSG00000152457,ENSG00000138376,ENSG00000105393,ENSG00000274618,ENSG00000111802,ENSG00000042088,ENSG00000196890,ENSG00000253729,ENSG00000234289,ENSG00000157212,ENSG00000169139,ENSG00000128731,ENSG00000087206,ENSG00000104320,ENSG00000172977
Ion transport by P-type ATPases	R-HSA-936837	0.34359239882934317	0.1989283310824869	0.8423188073893586	1.0	1.0	29	ENSG00000143153,ENSG00000145349,ENSG00000070961,ENSG00000068650	ENSG00000018625,ENSG00000054793,ENSG00000150201,ENSG00000017260,ENSG00000165240,ENSG00000148660,ENSG00000104043,ENSG00000130270,ENSG00000124406,ENSG00000186009,ENSG00000221946,ENSG00000174437,ENSG00000132932,ENSG00000075142,ENSG00000070808,ENSG00000163399,ENSG00000058668,ENSG00000120509,ENSG00000157087,ENSG00000159363,ENSG00000070961,ENSG00000166377,ENSG00000064270,ENSG00000067842,ENSG00000145246,ENSG00000145349,ENSG00000089356,ENSG00000058404,ENSG00000118322,ENSG00000123191,ENSG00000196296,ENSG00000075673,ENSG00000143515,ENSG00000266964,ENSG00000101974,ENSG00000127249,ENSG00000137731,ENSG00000105726,ENSG00000069849,ENSG00000143153,ENSG00000105409,ENSG00000129244,ENSG00000198523,ENSG00000132681,ENSG00000137726,ENSG00000074370,ENSG00000187527,ENSG00000068650,ENSG00000058063,ENSG00000170290,ENSG00000198668,ENSG00000119929,ENSG00000081923,ENSG00000206190
Defective pyroptosis	R-HSA-9710421	0.33043060138116026	0.195064781256477	0.8453422334116827	1.0	1.0	15	ENSG00000119772,ENSG00000101868	ENSG00000286522,ENSG00000158373,ENSG00000184260,ENSG00000105928,ENSG00000088305,ENSG00000275126,ENSG00000270276,ENSG00000270882,ENSG00000146143,ENSG00000275713,ENSG00000274750,ENSG00000197409,ENSG00000277157,ENSG00000273802,ENSG00000288825,ENSG00000184678,ENSG00000197837,ENSG00000246705,ENSG00000276410,ENSG00000278637,ENSG00000274183,ENSG00000273542,ENSG00000014138,ENSG00000274290,ENSG00000101868,ENSG00000278828,ENSG00000198056,ENSG00000146047,ENSG00000124635,ENSG00000276368,ENSG00000163041,ENSG00000162521,ENSG00000203852,ENSG00000102054,ENSG00000185130,ENSG00000274641,ENSG00000273703,ENSG00000105968,ENSG00000180573,ENSG00000278588,ENSG00000277224,ENSG00000278705,ENSG00000197153,ENSG00000233822,ENSG00000188486,ENSG00000278463,ENSG00000197238,ENSG00000132475,ENSG00000276180,ENSG00000197903,ENSG00000074266,ENSG00000158406,ENSG00000276966,ENSG00000287080,ENSG00000180596,ENSG00000277775,ENSG00000275714,ENSG00000178691,ENSG00000288859,ENSG00000196866,ENSG00000119772,ENSG00000183598,ENSG00000274618,ENSG00000196890,ENSG00000130816,ENSG00000234289,ENSG00000275379,ENSG00000203811,ENSG00000273983,ENSG00000106462,ENSG00000277075
Interleukin-1 signaling	R-HSA-9020702	0.34231834058727073	0.19270161964632568	0.8471926549348734	1.0	1.0	38	ENSG00000041357,ENSG00000185627,ENSG00000167207,ENSG00000100906,ENSG00000109320	ENSG00000100804,ENSG00000100902,ENSG00000130706,ENSG00000170315,ENSG00000108344,ENSG00000139946,ENSG00000277791,ENSG00000100519,ENSG00000115590,ENSG00000269335,ENSG00000198909,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000163636,ENSG00000109320,ENSG00000165916,ENSG00000143947,ENSG00000136689,ENSG00000115594,ENSG00000167207,ENSG00000108984,ENSG00000159377,ENSG00000106588,ENSG00000104365,ENSG00000113558,ENSG00000135341,ENSG00000055208,ENSG00000127922,ENSG00000106100,ENSG00000100567,ENSG00000161057,ENSG00000115233,ENSG00000198001,ENSG00000143106,ENSG00000142507,ENSG00000090376,ENSG00000100387,ENSG00000177889,ENSG00000100324,ENSG00000099341,ENSG00000185627,ENSG00000173039,ENSG00000104312,ENSG00000173692,ENSG00000041357,ENSG00000161011,ENSG00000174516,ENSG00000013275,ENSG00000157625,ENSG00000129084,ENSG00000100906,ENSG00000087191,ENSG00000184216,ENSG00000108671,ENSG00000172936,ENSG00000100764,ENSG00000103035,ENSG00000166167,ENSG00000115008,ENSG00000055130,ENSG00000125538,ENSG00000175104,ENSG00000213341,ENSG00000196083,ENSG00000244687,ENSG00000078902,ENSG00000197329,ENSG00000197170,ENSG00000175166,ENSG00000134070,ENSG00000150991,ENSG00000008018
RHO GTPases activate CIT	R-HSA-5625900	0.3272098385322487	0.19061858765723638	0.8488244263703115	1.0	1.0	11	ENSG00000100345	ENSG00000136238,ENSG00000111276,ENSG00000122966,ENSG00000092841,ENSG00000067560,ENSG00000118680,ENSG00000101335,ENSG00000133392,ENSG00000155366,ENSG00000198901,ENSG00000118193,ENSG00000213639,ENSG00000133026,ENSG00000077157,ENSG00000100345,ENSG00000058272,ENSG00000143878,ENSG00000132535
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	R-HSA-193807	0.3522589997583806	0.18829902965252196	0.8506422459749332	1.0	1.0	7	ENSG00000180432,ENSG00000187134,ENSG00000167910,ENSG00000140396,ENSG00000172817,ENSG00000084676	ENSG00000084676,ENSG00000122787,ENSG00000196139,ENSG00000172817,ENSG00000135929,ENSG00000180432,ENSG00000012504,ENSG00000186350,ENSG00000167910,ENSG00000198610,ENSG00000187134,ENSG00000151632,ENSG00000140396
Ras activation upon Ca2+ influx through NMDA receptor	R-HSA-442982	0.31850598331925106	0.18680382231331072	0.851814449901092	1.0	1.0	12	ENSG00000058404,ENSG00000132535,ENSG00000075711,ENSG00000145349,ENSG00000033122,ENSG00000148660,ENSG00000070808,ENSG00000082458,ENSG00000077522,ENSG00000150672,ENSG00000058335	ENSG00000075711,ENSG00000174775,ENSG00000077522,ENSG00000113319,ENSG00000148660,ENSG00000082458,ENSG00000133703,ENSG00000070808,ENSG00000213281,ENSG00000105464,ENSG00000033122,ENSG00000145349,ENSG00000058404,ENSG00000058335,ENSG00000198668,ENSG00000277586,ENSG00000132535,ENSG00000176884,ENSG00000150672
Regulation of signaling by NODAL	R-HSA-1433617	-0.18867319560810847	-0.18434136227241904	0.8537456674855564	1.0	1.0	6	ENSG00000135503,ENSG00000179284,ENSG00000147869,ENSG00000123612	ENSG00000135503,ENSG00000143768,ENSG00000147869,ENSG00000225366,ENSG00000179284,ENSG00000241186,ENSG00000136698,ENSG00000156574,ENSG00000123612,ENSG00000121989,ENSG00000243709
Autodegradation of Cdh1 by Cdh1:APC/C	R-HSA-174084	0.3357343676772964	0.18196465129268338	0.8556104669071589	1.0	1.0	21	ENSG00000041357,ENSG00000053900,ENSG00000185627	ENSG00000100804,ENSG00000100902,ENSG00000130706,ENSG00000170315,ENSG00000099341,ENSG00000170142,ENSG00000108344,ENSG00000185627,ENSG00000196510,ENSG00000041357,ENSG00000141552,ENSG00000277791,ENSG00000173692,ENSG00000100519,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000013275,ENSG00000110200,ENSG00000163636,ENSG00000129084,ENSG00000165916,ENSG00000143947,ENSG00000105325,ENSG00000176248,ENSG00000089053,ENSG00000087191,ENSG00000159377,ENSG00000004897,ENSG00000164162,ENSG00000108671,ENSG00000053900,ENSG00000106588,ENSG00000100764,ENSG00000130177,ENSG00000072401,ENSG00000103035,ENSG00000153107,ENSG00000094880,ENSG00000127922,ENSG00000166295,ENSG00000100567,ENSG00000161057,ENSG00000108106,ENSG00000115233,ENSG00000143106,ENSG00000175166,ENSG00000197170,ENSG00000175063,ENSG00000150991,ENSG00000008018,ENSG00000142507,ENSG00000176386
Sialic acid metabolism	R-HSA-4085001	0.3168604032391096	0.1795645348377699	0.8574944491581258	1.0	1.0	12	ENSG00000170266,ENSG00000110080	ENSG00000126091,ENSG00000095380,ENSG00000170191,ENSG00000115488,ENSG00000140557,ENSG00000204386,ENSG00000070731,ENSG00000157350,ENSG00000008513,ENSG00000064225,ENSG00000111726,ENSG00000119899,ENSG00000177511,ENSG00000110080,ENSG00000113532,ENSG00000148488,ENSG00000135838,ENSG00000184005,ENSG00000170266,ENSG00000162139,ENSG00000073849,ENSG00000101638,ENSG00000111728,ENSG00000159921,ENSG00000204099,ENSG00000070526,ENSG00000115525,ENSG00000136840,ENSG00000144057,ENSG00000064601,ENSG00000164414,ENSG00000160408
Vasopressin regulates renal water homeostasis via Aquaporins	R-HSA-432040	0.33799584016077583	0.17945162161962894	0.8575831009827262	1.0	1.0	24	ENSG00000173175,ENSG00000078295,ENSG00000162104,ENSG00000121281,ENSG00000087460,ENSG00000138031	ENSG00000142875,ENSG00000005249,ENSG00000162188,ENSG00000174233,ENSG00000107560,ENSG00000172354,ENSG00000240583,ENSG00000108946,ENSG00000103769,ENSG00000188191,ENSG00000172380,ENSG00000167580,ENSG00000138031,ENSG00000127588,ENSG00000072062,ENSG00000162104,ENSG00000121281,ENSG00000126895,ENSG00000165059,ENSG00000174021,ENSG00000186469,ENSG00000165272,ENSG00000242616,ENSG00000087460,ENSG00000127928,ENSG00000176533,ENSG00000155897,ENSG00000171885,ENSG00000168243,ENSG00000069966,ENSG00000101200,ENSG00000114302,ENSG00000129467,ENSG00000167083,ENSG00000167306,ENSG00000111664,ENSG00000078295,ENSG00000127920,ENSG00000164742,ENSG00000173175,ENSG00000167414,ENSG00000078369
G alpha (z) signalling events	R-HSA-418597	0.34000960282845866	0.178722046567858	0.8581559572384303	1.0	1.0	31	ENSG00000173175,ENSG00000171132,ENSG00000078295,ENSG00000065675,ENSG00000162104,ENSG00000121281,ENSG00000087460,ENSG00000138031	ENSG00000114450,ENSG00000167414,ENSG00000162188,ENSG00000171132,ENSG00000174233,ENSG00000166501,ENSG00000172354,ENSG00000091844,ENSG00000117152,ENSG00000214415,ENSG00000184160,ENSG00000172380,ENSG00000138031,ENSG00000171700,ENSG00000163932,ENSG00000127588,ENSG00000128266,ENSG00000162104,ENSG00000121281,ENSG00000274286,ENSG00000147509,ENSG00000154229,ENSG00000065675,ENSG00000114353,ENSG00000174021,ENSG00000186469,ENSG00000126583,ENSG00000121446,ENSG00000242616,ENSG00000087460,ENSG00000127928,ENSG00000176533,ENSG00000155897,ENSG00000168243,ENSG00000069966,ENSG00000167083,ENSG00000129467,ENSG00000127955,ENSG00000143333,ENSG00000111664,ENSG00000078295,ENSG00000127920,ENSG00000164742,ENSG00000027075,ENSG00000173175,ENSG00000150594,ENSG00000078369
Formation of annular gap junctions	R-HSA-196025	0.3295083947336762	0.17865312678416526	0.8582100763449259	1.0	1.0	6	ENSG00000106976,ENSG00000153071,ENSG00000141367,ENSG00000075624,ENSG00000152661	ENSG00000152661,ENSG00000175416,ENSG00000070371,ENSG00000106976,ENSG00000075624,ENSG00000122705,ENSG00000184009,ENSG00000161203,ENSG00000141367,ENSG00000153071
Regulation of NPAS4 mRNA translation	R-HSA-9768778	0.3489988434776157	0.17739714410921062	0.8591964504133445	1.0	1.0	7	ENSG00000100354,ENSG00000090905	ENSG00000123908,ENSG00000092847,ENSG00000134698,ENSG00000126070,ENSG00000090905,ENSG00000078687,ENSG00000155363,ENSG00000100354
mRNA 3'-end processing	R-HSA-72187	0.31489158840425413	0.17094732091243073	0.8642651875565073	1.0	1.0	12	ENSG00000163634	ENSG00000100227,ENSG00000100296,ENSG00000136937,ENSG00000172409,ENSG00000051596,ENSG00000162385,ENSG00000079134,ENSG00000123136,ENSG00000163634,ENSG00000124193,ENSG00000265241,ENSG00000168438,ENSG00000136450,ENSG00000119203,ENSG00000165934,ENSG00000125351,ENSG00000205323,ENSG00000071894,ENSG00000205937,ENSG00000111786,ENSG00000058673,ENSG00000090060,ENSG00000100650,ENSG00000102021,ENSG00000136709,ENSG00000177613,ENSG00000161547,ENSG00000122068,ENSG00000125755,ENSG00000145216,ENSG00000116754,ENSG00000149532,ENSG00000125676,ENSG00000141543,ENSG00000140829,ENSG00000160917,ENSG00000131652,ENSG00000101138,ENSG00000167005,ENSG00000116350,ENSG00000063244,ENSG00000111196,ENSG00000183684,ENSG00000160679,ENSG00000108349,ENSG00000133226,ENSG00000164609,ENSG00000115875,ENSG00000160201,ENSG00000176102,ENSG00000112081,ENSG00000100836,ENSG00000198563,ENSG00000114503,ENSG00000101811,ENSG00000161265,ENSG00000111605
Processive synthesis on the lagging strand	R-HSA-69183	0.30107311849277146	0.16880980406092894	0.8659462464775878	1.0	1.0	5		ENSG00000146143,ENSG00000062822,ENSG00000198056,ENSG00000105486,ENSG00000132646,ENSG00000077514,ENSG00000106628,ENSG00000014138,ENSG00000175482
Trafficking and processing of endosomal TLR	R-HSA-1679131	0.34610222809726343	0.1678125275721449	0.86673076668885	1.0	1.0	7		ENSG00000101916,ENSG00000196664,ENSG00000143387,ENSG00000100600,ENSG00000137161,ENSG00000166598,ENSG00000164342,ENSG00000135047,ENSG00000163131,ENSG00000164733,ENSG00000136943,ENSG00000239732
RHOF GTPase cycle	R-HSA-9035034	0.33495417528619403	0.16755784048796124	0.8669311405956286	1.0	1.0	23	ENSG00000033867,ENSG00000077549,ENSG00000145675,ENSG00000105974	ENSG00000139641,ENSG00000105647,ENSG00000165322,ENSG00000049245,ENSG00000188219,ENSG00000075785,ENSG00000063601,ENSG00000148700,ENSG00000134909,ENSG00000266028,ENSG00000173218,ENSG00000147799,ENSG00000076706,ENSG00000033867,ENSG00000072110,ENSG00000107863,ENSG00000099331,ENSG00000115107,ENSG00000147202,ENSG00000100852,ENSG00000175220,ENSG00000128298,ENSG00000131504,ENSG00000198780,ENSG00000139725,ENSG00000131016,ENSG00000152767,ENSG00000075624,ENSG00000105137,ENSG00000145675,ENSG00000006453,ENSG00000092531,ENSG00000035499,ENSG00000077549,ENSG00000120802,ENSG00000198142,ENSG00000139734,ENSG00000176788,ENSG00000105974,ENSG00000143337,ENSG00000113368
PRC2 methylates histones and DNA	R-HSA-212300	0.3193800822833223	0.15964820613830277	0.8731582029545533	1.0	1.0	14		ENSG00000197061,ENSG00000286522,ENSG00000112511,ENSG00000139154,ENSG00000158373,ENSG00000184260,ENSG00000088305,ENSG00000275126,ENSG00000270276,ENSG00000270882,ENSG00000275713,ENSG00000274750,ENSG00000197409,ENSG00000277157,ENSG00000273802,ENSG00000288825,ENSG00000184678,ENSG00000197837,ENSG00000246705,ENSG00000276410,ENSG00000278637,ENSG00000274183,ENSG00000008083,ENSG00000273542,ENSG00000274290,ENSG00000278828,ENSG00000119403,ENSG00000146047,ENSG00000124635,ENSG00000276368,ENSG00000163041,ENSG00000162521,ENSG00000203852,ENSG00000102054,ENSG00000185130,ENSG00000274641,ENSG00000273703,ENSG00000105968,ENSG00000180573,ENSG00000278588,ENSG00000277224,ENSG00000278705,ENSG00000197153,ENSG00000233822,ENSG00000188486,ENSG00000278463,ENSG00000197238,ENSG00000132475,ENSG00000276180,ENSG00000197903,ENSG00000074266,ENSG00000158406,ENSG00000276966,ENSG00000287080,ENSG00000180596,ENSG00000277775,ENSG00000275714,ENSG00000178691,ENSG00000288859,ENSG00000196866,ENSG00000119772,ENSG00000183598,ENSG00000274618,ENSG00000196890,ENSG00000130816,ENSG00000234289,ENSG00000275379,ENSG00000203811,ENSG00000273983,ENSG00000106462,ENSG00000277075
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	R-HSA-8939246	0.32289143731768055	0.15655169339850022	0.8755981760588452	1.0	1.0	6	ENSG00000124813,ENSG00000164400,ENSG00000166501,ENSG00000005339	ENSG00000005339,ENSG00000067955,ENSG00000124813,ENSG00000166501,ENSG00000131981,ENSG00000164400
Meiotic recombination	R-HSA-912446	0.3283388273841633	0.1564279353535138	0.8756957189826287	1.0	1.0	19	ENSG00000139618,ENSG00000132383	ENSG00000197061,ENSG00000197299,ENSG00000286522,ENSG00000012048,ENSG00000132383,ENSG00000158373,ENSG00000184260,ENSG00000275126,ENSG00000270276,ENSG00000119684,ENSG00000168148,ENSG00000270882,ENSG00000275713,ENSG00000274750,ENSG00000197409,ENSG00000132436,ENSG00000204410,ENSG00000277157,ENSG00000054796,ENSG00000133863,ENSG00000273802,ENSG00000139618,ENSG00000288825,ENSG00000135446,ENSG00000184678,ENSG00000197837,ENSG00000246705,ENSG00000276410,ENSG00000278637,ENSG00000274183,ENSG00000273542,ENSG00000274290,ENSG00000278828,ENSG00000146047,ENSG00000124635,ENSG00000276368,ENSG00000076242,ENSG00000163041,ENSG00000203852,ENSG00000185130,ENSG00000274641,ENSG00000020922,ENSG00000117748,ENSG00000123374,ENSG00000057468,ENSG00000273703,ENSG00000105968,ENSG00000180573,ENSG00000278588,ENSG00000113522,ENSG00000108384,ENSG00000277224,ENSG00000278705,ENSG00000197153,ENSG00000233822,ENSG00000164256,ENSG00000188486,ENSG00000278463,ENSG00000197238,ENSG00000132475,ENSG00000276180,ENSG00000197903,ENSG00000158406,ENSG00000180596,ENSG00000276966,ENSG00000287080,ENSG00000100206,ENSG00000131470,ENSG00000277775,ENSG00000275714,ENSG00000000460,ENSG00000121211,ENSG00000288859,ENSG00000196866,ENSG00000183598,ENSG00000274618,ENSG00000196890,ENSG00000234289,ENSG00000101773,ENSG00000275379,ENSG00000051180,ENSG00000203811,ENSG00000177302,ENSG00000273983,ENSG00000104320,ENSG00000106399,ENSG00000277075
FCGR3A-mediated phagocytosis	R-HSA-9664422	0.3366094764178872	0.15209410907065488	0.8791127104356258	1.0	1.0	35	ENSG00000100345,ENSG00000102882,ENSG00000158092,ENSG00000198821,ENSG00000070831,ENSG00000132970,ENSG00000155849,ENSG00000169398	ENSG00000211896,ENSG00000122574,ENSG00000211934,ENSG00000241351,ENSG00000106299,ENSG00000244437,ENSG00000211962,ENSG00000243238,ENSG00000145555,ENSG00000138443,ENSG00000211956,ENSG00000099331,ENSG00000251546,ENSG00000211937,ENSG00000211964,ENSG00000240382,ENSG00000160293,ENSG00000211941,ENSG00000177885,ENSG00000278857,ENSG00000171475,ENSG00000211625,ENSG00000138071,ENSG00000211893,ENSG00000254999,ENSG00000101336,ENSG00000239975,ENSG00000211973,ENSG00000211668,ENSG00000132970,ENSG00000055163,ENSG00000176105,ENSG00000211892,ENSG00000211955,ENSG00000155849,ENSG00000211660,ENSG00000150760,ENSG00000244116,ENSG00000211662,ENSG00000270550,ENSG00000197879,ENSG00000241244,ENSG00000123338,ENSG00000211598,ENSG00000000938,ENSG00000169398,ENSG00000141968,ENSG00000111229,ENSG00000211959,ENSG00000274576,ENSG00000115091,ENSG00000242076,ENSG00000211949,ENSG00000241685,ENSG00000243466,ENSG00000102882,ENSG00000197535,ENSG00000070831,ENSG00000075624,ENSG00000184009,ENSG00000010671,ENSG00000213672,ENSG00000010810,ENSG00000125414,ENSG00000097007,ENSG00000211659,ENSG00000203747,ENSG00000278196,ENSG00000134215,ENSG00000211666,ENSG00000242371,ENSG00000136754,ENSG00000211658,ENSG00000211677,ENSG00000239951,ENSG00000163466,ENSG00000211663,ENSG00000136238,ENSG00000130429,ENSG00000211644,ENSG00000158195,ENSG00000211673,ENSG00000160654,ENSG00000015285,ENSG00000211640,ENSG00000158092,ENSG00000254087,ENSG00000167193,ENSG00000175866,ENSG00000112290,ENSG00000211651,ENSG00000273749,ENSG00000100030,ENSG00000061676,ENSG00000211679,ENSG00000162704,ENSG00000211653,ENSG00000241553,ENSG00000165025,ENSG00000100345,ENSG00000115935,ENSG00000211599,ENSG00000197122,ENSG00000211942,ENSG00000211652,ENSG00000211967,ENSG00000242534,ENSG00000211938,ENSG00000211648,ENSG00000224373,ENSG00000240864,ENSG00000243290,ENSG00000198821,ENSG00000239571,ENSG00000251039
Signaling by Hippo	R-HSA-2028269	0.30999275147018635	0.14972194233837682	0.8809839958323118	1.0	1.0	12	ENSG00000151748,ENSG00000164305,ENSG00000004975,ENSG00000119139,ENSG00000131697,ENSG00000173542,ENSG00000108953,ENSG00000166025,ENSG00000131023,ENSG00000137693	ENSG00000164305,ENSG00000004975,ENSG00000101109,ENSG00000108953,ENSG00000018408,ENSG00000126016,ENSG00000173542,ENSG00000150457,ENSG00000104067,ENSG00000113645,ENSG00000131697,ENSG00000114019,ENSG00000104375,ENSG00000151748,ENSG00000166913,ENSG00000131023,ENSG00000166025,ENSG00000137693,ENSG00000119139
Response of EIF2AK1 (HRI) to heme deficiency	R-HSA-9648895	0.3401330536065195	0.14837313881028882	0.8820482975420914	1.0	1.0	7	ENSG00000106070	ENSG00000162772,ENSG00000175197,ENSG00000125977,ENSG00000101255,ENSG00000169136,ENSG00000070669,ENSG00000087074,ENSG00000153879,ENSG00000172216,ENSG00000128272,ENSG00000086232,ENSG00000106070,ENSG00000130741,ENSG00000128965
Processing of DNA double-strand break ends	R-HSA-5693607	0.33436637331645763	0.14706572216995725	0.8830801453905592	1.0	1.0	27	ENSG00000128731,ENSG00000174371,ENSG00000132383	ENSG00000197061,ENSG00000170315,ENSG00000197299,ENSG00000012048,ENSG00000132383,ENSG00000171792,ENSG00000105229,ENSG00000151164,ENSG00000158373,ENSG00000163605,ENSG00000275126,ENSG00000270276,ENSG00000136492,ENSG00000178966,ENSG00000168148,ENSG00000270882,ENSG00000221983,ENSG00000275713,ENSG00000092853,ENSG00000188612,ENSG00000149554,ENSG00000136273,ENSG00000174371,ENSG00000133101,ENSG00000143947,ENSG00000111445,ENSG00000113456,ENSG00000277157,ENSG00000158019,ENSG00000163781,ENSG00000273802,ENSG00000185515,ENSG00000184678,ENSG00000197837,ENSG00000163322,ENSG00000276410,ENSG00000278637,ENSG00000138346,ENSG00000077463,ENSG00000273542,ENSG00000274290,ENSG00000163961,ENSG00000172613,ENSG00000146047,ENSG00000124635,ENSG00000137337,ENSG00000109685,ENSG00000185130,ENSG00000177889,ENSG00000165392,ENSG00000274641,ENSG00000133119,ENSG00000063978,ENSG00000020922,ENSG00000175054,ENSG00000123374,ENSG00000049541,ENSG00000067369,ENSG00000273703,ENSG00000117748,ENSG00000152942,ENSG00000111602,ENSG00000113522,ENSG00000145386,ENSG00000278588,ENSG00000175643,ENSG00000163918,ENSG00000278705,ENSG00000277224,ENSG00000112130,ENSG00000103275,ENSG00000233822,ENSG00000149923,ENSG00000188486,ENSG00000075131,ENSG00000197238,ENSG00000276180,ENSG00000197903,ENSG00000158406,ENSG00000180596,ENSG00000276966,ENSG00000164053,ENSG00000138376,ENSG00000105393,ENSG00000274618,ENSG00000196890,ENSG00000234289,ENSG00000101773,ENSG00000150991,ENSG00000169139,ENSG00000128731,ENSG00000087206,ENSG00000177302,ENSG00000104320,ENSG00000172977,ENSG00000106399
Beta-catenin phosphorylation cascade	R-HSA-196299	0.32714730297665257	0.14003895076428802	0.8886292153376272	1.0	1.0	9		ENSG00000078304,ENSG00000165879,ENSG00000068971,ENSG00000184675,ENSG00000104695,ENSG00000112640,ENSG00000066027,ENSG00000134982,ENSG00000103126,ENSG00000181274,ENSG00000137713,ENSG00000113575,ENSG00000113712,ENSG00000168036,ENSG00000105568,ENSG00000154001
KEAP1-NFE2L2 pathway	R-HSA-9755511	0.33357530048936485	0.13922461396786928	0.8892726587836357	1.0	1.0	31	ENSG00000041357,ENSG00000124762	ENSG00000100804,ENSG00000100902,ENSG00000012048,ENSG00000130706,ENSG00000170315,ENSG00000036257,ENSG00000108344,ENSG00000124762,ENSG00000277791,ENSG00000100519,ENSG00000116044,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000083093,ENSG00000090432,ENSG00000163636,ENSG00000165916,ENSG00000143947,ENSG00000142208,ENSG00000159377,ENSG00000163960,ENSG00000106588,ENSG00000163558,ENSG00000127922,ENSG00000100567,ENSG00000161057,ENSG00000254986,ENSG00000115233,ENSG00000143106,ENSG00000142507,ENSG00000204435,ENSG00000100387,ENSG00000099341,ENSG00000184675,ENSG00000185627,ENSG00000079999,ENSG00000105221,ENSG00000070010,ENSG00000132109,ENSG00000173692,ENSG00000041357,ENSG00000161011,ENSG00000013275,ENSG00000129084,ENSG00000163932,ENSG00000087191,ENSG00000182446,ENSG00000108671,ENSG00000100764,ENSG00000080546,ENSG00000103035,ENSG00000172071,ENSG00000117020,ENSG00000165280,ENSG00000140941,ENSG00000070770,ENSG00000175166,ENSG00000197170,ENSG00000150991,ENSG00000008018,ENSG00000130766,ENSG00000101266
